actual_RUL,rf_predicted_RUL,xgb_predicted_RUL,avg_sensor_value,sensor_11,sensor_9,sensor_4,sensor_7,op_set_1,op_set_2,op_set_3,sensor_health_index
179,147.16,135.84134,1518.594238888889,47.33,9071.06,1407.31,554.36,-0.0051,0.0004,100.0,3508.566666666666
151,142.26,153.1425,1517.1638277777781,47.37,9056.86,1398.99,554.18,-0.0031000000000000003,0.0002,100.0,3501.0733333333337
229,153.23,142.16916,1517.599655555556,47.31,9058.25,1407.36,554.18,0.002,0.0001,100.0,3504.306666666667
203,163.86,179.13782,1516.9951833333332,47.27,9054.8,1398.69,554.24,0.0013,-0.0001,100.0,3500.2533333333336
9,16.19,13.705333,1526.2886555555558,47.8,9124.75,1418.94,551.8,-0.00030000000000000003,-0.0002999999999999999,100.0,3530.4966666666664
108,140.55,135.14162,1517.7014055555555,47.45,9057.03,1399.25,553.65,0.0005,0.0002,100.0,3501.243333333334
102,115.61,111.59816,1516.9979055555557,47.73,9049.28,1407.34,553.31,0.0034,0.0003,100.0,3501.4500000000003
259,174.04,177.71027,1517.6628111111113,47.32,9071.57,1390.3,554.84,9.999999999999999e-05,0.0003,100.0,3503.063333333333
145,165.38,164.88692,1517.5359555555551,47.18,9062.3,1397.74,554.13,-0.0011,-0.0002,100.0,3502.4066666666663
59,44.27,38.844044,1521.2553444444445,47.7,9093.99,1410.05,552.78,0.0042,0.0003,100.0,3517.2466666666664
169,111.64,109.56783,1517.1458499999999,47.55,9059.49,1405.28,553.09,-0.0033,-0.0004,100.0,3504.1066666666666
34,32.98,34.46354,1523.324022222222,47.82,9102.95,1415.9,552.91,-0.0056,0.0003,100.0,3522.2233333333334
98,84.09,96.78593,1515.442911111111,47.7,9040.38,1403.7,552.54,-0.002,0.0003,100.0,3497.26
197,171.36,176.0104,1517.4018055555555,47.11,9061.57,1396.7,554.77,-0.0006,-0.0002,100.0,3501.7933333333335
142,162.15,153.30312,1515.8059111111113,47.52,9035.75,1407.44,553.5,-0.0002,-0.0004,100.0,3496.9033333333336
81,95.92,97.808,1520.2809000000002,47.36,9079.11,1403.33,554.15,0.0,0.0,100.0,3509.933333333334
99,157.59,178.33003,1517.9718,47.2,9059.37,1403.0,554.77,0.0021,-0.0001,100.0,3503.1900000000005
5,7.87,6.7832394,1527.5760722222221,48.06,9136.14,1423.26,551.79,-0.0016,0.0004,100.0,3535.8199999999997
139,156.72,156.4633,1517.855811111111,47.27,9067.72,1397.66,553.93,0.0026,0.0003,100.0,3504.2166666666667
111,164.83,155.74681,1517.1820333333335,47.5,9056.31,1402.98,553.37,0.0012,-0.0001,100.0,3502.263333333333
160,118.83,126.480675,1516.8035055555556,47.71,9042.44,1416.36,553.76,-0.0037,0.0002,100.0,3502.17
90,129.72,128.78308,1516.0755388888888,47.6,9043.07,1405.31,553.75,0.0027,0.0004,100.0,3498.66
66,91.47,93.95634,1519.5021722222223,47.49,9077.78,1405.85,553.11,-0.0004,0.0002,100.0,3510.3733333333334
159,180.17,188.60292,1516.6115444444445,47.24,9060.79,1395.67,555.04,0.0013,-0.0004,100.0,3501.2333333333336
136,103.98,121.42943,1518.4834944444442,47.43,9063.22,1419.51,554.19,0.0004,0.0,100.0,3510.0533333333333
76,111.45,101.77475,1519.5883277777777,47.4,9076.6,1404.23,554.56,0.0029000000000000002,-0.0002,100.0,3509.41
77,78.68,91.702934,1519.4425333333334,47.46,9083.68,1397.3,554.27,-0.0005,0.0004,100.0,3509.4799999999996
164,109.79,107.543686,1517.7982888888891,47.61,9057.23,1408.76,552.88,0.0017,-0.0002999999999999999,100.0,3504.5333333333333
94,164.22,164.9011,1517.4216277777775,47.18,9058.34,1398.29,554.21,0.0034,-0.0004,100.0,3501.2700000000004
79,58.06,54.3562,1519.8764722222224,47.74,9079.0,1410.93,553.06,-0.0016,-0.0001,100.0,3512.556666666667
62,62.78,64.64937,1520.4403722222223,47.61,9077.34,1412.3,553.36,-0.0013,0.0001,100.0,3512.4166666666665
77,150.19,130.99603,1518.0514055555554,47.34,9059.38,1399.56,553.57,0.003,-0.0002999999999999999,100.0,3502.093333333333
273,87.28,102.86119,1518.0867277777777,47.72,9059.1,1415.44,552.68,0.0012,-0.0004,100.0,3507.42
18,8.25,9.815705,1525.8980055555555,48.09,9123.63,1419.84,551.24,0.0002,0.0,100.0,3530.52
255,138.28,141.9709,1518.1357833333334,47.38,9057.46,1401.04,553.94,-0.001,0.0,100.0,3501.9599999999996
101,154.57,165.43199,1517.8411555555556,47.22,9062.87,1405.45,554.43,0.0008,0.0,100.0,3505.1800000000003
66,109.97,112.54962,1519.0186833333335,47.45,9060.9,1411.24,553.66,-0.0039,0.0002,100.0,3506.53
141,149.41,140.24287,1517.484511111111,47.51,9057.86,1398.91,553.92,0.0026,-0.0001,100.0,3501.4266666666667
194,159.3,160.17699,1517.8814833333333,47.28,9063.1,1400.27,553.55,-0.0021,-0.0004,100.0,3503.5500000000006
142,119.16,106.95347,1518.2806444444445,47.53,9059.63,1414.7,553.12,-0.0038,-0.0002,100.0,3507.286666666667
161,99.08,81.50498,1518.0163333333333,47.58,9063.81,1412.69,553.58,0.0005999999999999998,-0.0002999999999999999,100.0,3508.0266666666666
109,144.93,143.84071,1517.5791,47.36,9052.65,1406.28,553.6,-0.0027,0.0002,100.0,3502.096666666667
7,3.97,6.2827725,1523.6748388888886,48.29,9103.17,1427.64,551.14,0.0017,0.0005,100.0,3526.366666666667
164,157.76,164.82597,1517.5704722222224,47.0,9060.8,1400.62,554.0,-0.0028,-0.0001,100.0,3502.806666666666
4,6.93,8.287823,1520.9063166666667,48.17,9073.18,1422.61,551.72,-0.0021,0.0004,100.0,3514.6533333333336
169,135.24,127.41478,1517.5588555555557,47.69,9051.83,1415.29,553.98,-0.0006,0.0002,100.0,3504.9366666666665
139,163.39,162.08517,1518.4536277777775,47.29,9068.38,1403.43,554.73,-0.0045,0.0003,100.0,3506.366666666667
19,24.74,24.694437,1524.9841,47.93,9117.62,1421.95,553.12,-0.0005,-0.0005,100.0,3529.1666666666674
119,136.93,136.81,1518.0170666666668,47.28,9067.53,1401.08,554.49,0.0028,0.0002,100.0,3505.296666666667
4,8.51,6.475642,1527.0198777777778,48.08,9129.43,1425.46,551.38,0.002,-0.0002,100.0,3534.3233333333333
5,9.54,6.362681,1517.6284833333332,48.12,9043.36,1430.73,551.63,0.0054,0.0005,100.0,3507.4033333333336
107,143.73,154.80255,1517.62405,47.28,9055.66,1400.44,554.17,0.0009,-0.0004,100.0,3501.126666666667
131,156.18,162.96326,1516.900938888889,47.33,9047.11,1409.7,554.33,-0.002,0.0,100.0,3501.3800000000006
52,36.09,40.732086,1517.4885000000002,47.83,9051.36,1410.52,552.35,0.0027,0.0,100.0,3503.236666666667
131,147.81,157.01598,1516.4120555555555,47.24,9045.43,1409.95,552.79,-0.0025,-0.0002999999999999999,100.0,3500.8733333333334
105,177.24,166.25809,1517.246161111111,47.27,9059.3,1396.81,554.33,9.999999999999999e-05,-0.0002,100.0,3501.1266666666666
25,19.83,21.807201,1521.6148444444445,47.98,9086.99,1422.58,552.9,0.0026,-0.0001,100.0,3519.183333333333
90,165.38,165.87215,1518.8360611111111,47.21,9072.54,1398.97,554.56,-0.0048,0.0,100.0,3506.24
72,158.64,168.3775,1517.277822222222,47.35,9060.84,1399.14,553.83,0.0032000000000000006,-0.0001,100.0,3502.443333333333
150,139.99,144.1644,1516.7195277777776,47.4,9048.46,1413.44,553.78,0.0011,-0.0004,100.0,3503.1
82,153.23,152.23672,1517.4888833333334,47.46,9060.49,1407.14,554.2,0.0023,0.0,100.0,3505.0299999999993
126,160.62,163.24811,1516.5540777777778,47.39,9049.36,1399.91,554.08,-0.0022,0.0005,100.0,3498.8866666666668
142,133.39,124.88605,1518.4583277777776,47.3,9070.39,1410.58,553.38,0.0019,0.0,100.0,3509.4233333333327
47,83.78,95.21319,1516.4971999999998,47.58,9043.29,1412.6,552.91,-0.0049,-0.0004,100.0,3501.156666666667
48,112.9,108.302475,1518.5056277777776,47.34,9066.78,1408.25,553.1,0.0014,0.0002,100.0,3507.456666666667
86,118.31,116.69279,1517.372288888889,47.54,9053.39,1410.98,553.13,-0.0016,0.0003,100.0,3503.97
45,42.43,34.04647,1515.7640166666667,47.84,9034.19,1413.36,552.5,0.0007,-0.0004,100.0,3498.4633333333336
50,143.7,134.39482,1517.4429666666667,47.56,9051.35,1406.36,553.83,-0.0005,0.0002,100.0,3501.7566666666667
94,86.46,83.80152,1519.3322388888892,47.5,9068.28,1415.84,552.62,0.0011,-0.0002999999999999999,100.0,3510.5400000000004
62,117.82,129.75197,1516.0455611111113,47.65,9039.55,1406.28,552.4,-0.0031000000000000003,0.0,100.0,3497.8266666666664
33,35.32,33.89081,1515.8469277777776,47.84,9028.39,1419.5,552.71,-0.0022,0.0002,100.0,3498.5766666666664
34,87.89,83.82039,1518.271777777778,47.71,9061.25,1412.51,552.61,0.005,0.0004,100.0,3507.1566666666663
179,126.07,119.90962,1517.6779388888888,47.55,9050.5,1414.56,552.52,0.0002,0.0005,100.0,3504.203333333333
167,185.75,175.08893,1517.8474722222222,47.53,9061.72,1406.35,555.15,0.0014,0.0004,100.0,3505.2000000000003
5,9.82,8.892555,1519.6409166666665,47.98,9059.86,1430.65,551.49,-0.0031000000000000003,-0.0001,100.0,3512.83
117,151.61,140.46877,1516.5545888888892,47.63,9045.31,1409.57,553.15,-0.0002,-0.0002999999999999999,100.0,3500.836666666666
4,4.07,5.653921,1523.3416944444443,48.21,9084.13,1429.67,551.46,0.0046,0.0002,100.0,3520.6699999999996
227,162.16,158.93727,1516.7245944444444,47.39,9051.5,1401.35,553.58,-0.0055,-0.0002999999999999999,100.0,3500.08
102,91.33,88.38847,1519.221088888889,47.61,9067.16,1411.73,553.1,0.0022000000000000006,0.0005,100.0,3508.8333333333335
40,81.61,62.478138,1518.5994111111113,47.67,9067.69,1411.52,553.0,0.0008,0.0,100.0,3508.9600000000005
230,212.51,198.84677,1515.3277666666663,47.19,9046.9,1394.07,554.77,-0.0037,-0.0002,100.0,3496.0533333333333
56,38.0,41.38475,1516.9334444444441,47.7,9038.56,1422.72,552.14,9.999999999999999e-05,-0.0001,100.0,3502.9933333333333
139,154.52,136.25227,1518.5040499999998,47.25,9070.06,1403.71,553.78,0.0023,-0.0004,100.0,3507.0066666666667
64,112.22,108.18956,1519.236777777778,47.29,9076.52,1405.0,553.66,0.0015,-0.0004,100.0,3509.603333333334
28,24.46,25.392832,1520.2208666666666,48.05,9068.14,1424.93,552.26,-0.0037,0.0001,100.0,3513.7066666666665
128,136.54,153.93576,1517.382033333333,47.29,9059.4,1401.61,554.22,0.0005999999999999998,-0.0005,100.0,3502.766666666667
144,179.08,170.14046,1517.958483333333,47.14,9061.67,1403.26,554.42,0.0008,-0.0002,100.0,3504.023333333333
217,185.5,198.54982,1516.586511111111,47.11,9054.63,1401.29,554.0,-0.0027,0.0005,100.0,3501.0099999999998
101,132.6,137.33057,1517.8453111111112,47.36,9061.61,1411.11,553.53,-0.0036,0.0003,100.0,3506.693333333334
70,121.03,120.2568,1518.2509333333335,47.51,9061.1,1407.97,553.22,0.0023,0.0005,100.0,3505.5266666666666
67,115.7,109.0522,1518.2196555555556,47.74,9057.21,1410.44,552.82,-0.00030000000000000003,-0.0004,100.0,3505.1299999999997
22,20.81,21.97187,1524.18175,48.03,9112.15,1423.11,552.59,-0.001,0.0003,100.0,3527.763333333334
115,163.27,155.95692,1516.609811111111,47.32,9058.42,1396.42,553.7,0.0024,0.0003,100.0,3500.72
205,169.84,158.15237,1518.231222222222,47.18,9067.78,1407.91,553.24,-0.0032,0.0002,100.0,3507.6233333333334
65,140.14,130.69016,1518.2274499999999,47.33,9070.47,1395.41,553.17,0.0014,0.0,100.0,3504.403333333333
31,30.31,31.721727,1516.6243555555557,47.75,9044.42,1417.8,551.84,0.001,0.0002,100.0,3503.3233333333333
160,180.25,164.66455,1517.3861000000004,47.48,9059.45,1396.56,553.37,-0.0007,0.0004,100.0,3501.1633333333334
21,23.41,21.736479,1517.244455555555,47.9,9040.65,1423.01,552.27,9.999999999999999e-05,-0.0004,100.0,3503.853333333333
167,170.82,170.62784,1518.6694,47.03,9071.59,1400.42,554.46,-0.003,0.0002,100.0,3506.346666666667
91,121.5,118.317245,1516.3035,47.64,9047.0,1411.18,553.0,0.0034,-0.0005,100.0,3501.94
86,168.7,174.32338,1517.4673111111113,47.24,9062.61,1399.83,554.08,0.0042,-0.0004,100.0,3503.226666666667
18,27.95,26.141823,1518.3057222222221,47.93,9060.59,1415.41,552.29,0.0018,0.0004,100.0,3507.976666666667
103,184.32,151.17491,1516.7168833333333,47.27,9044.01,1407.14,554.35,0.0013,-0.0002999999999999999,100.0,3499.4733333333334
163,180.72,158.09238,1516.2703499999998,47.35,9048.44,1401.08,554.24,0.0028,0.0001,100.0,3498.956666666667
124,159.5,159.27345,1518.025138888889,47.21,9064.61,1399.14,553.42,-0.0016,0.0004,100.0,3503.653333333333
178,139.06,138.91351,1517.3193444444446,47.41,9051.56,1409.0,552.91,0.0028,0.0005,100.0,3502.6566666666663
159,150.23,160.09334,1517.30015,47.51,9053.05,1402.24,554.62,0.0,0.0001,100.0,3500.933333333333
153,171.52,161.87134,1516.6748111111112,47.37,9056.37,1401.43,553.85,-0.0015,0.0002,100.0,3501.723333333334
100,145.02,142.99913,1517.6180555555557,47.53,9060.41,1407.28,554.05,0.0014,0.0,100.0,3505.0733333333337
9,10.74,8.878773,1516.9473666666663,48.02,9042.71,1426.97,551.14,-0.0022,-0.0004,100.0,3505.8999999999996
5,4.67,8.392535,1521.6988555555556,48.28,9078.31,1434.96,551.35,-0.0008,-0.0002999999999999999,100.0,3520.516666666667
172,166.37,183.20753,1516.8168500000002,47.32,9050.55,1410.99,554.11,0.0004,0.0005,100.0,3502.953333333333
147,155.26,168.21005,1516.0731611111112,47.42,9045.04,1409.31,554.34,-0.0023,0.0001,100.0,3500.59
153,145.95,138.44495,1517.7017777777778,47.52,9056.21,1411.75,553.61,0.0,0.0003,100.0,3505.16
100,159.54,154.13725,1517.806388888889,47.29,9056.42,1404.69,553.58,0.002,-0.0005,100.0,3502.8000000000006
72,70.4,71.00644,1519.1732222222224,47.55,9069.99,1404.13,553.83,0.0028,0.0004,100.0,3507.223333333333
151,143.87,139.40092,1518.8720666666668,47.35,9066.11,1409.82,554.14,-0.0021,-0.0002,100.0,3507.76
63,65.86,67.12152,1519.9393277777779,47.58,9081.54,1404.79,553.86,0.0,0.0,100.0,3511.3033333333337
155,154.46,142.85185,1518.6600222222223,47.42,9074.92,1399.95,554.2,0.0023,-0.0004,100.0,3507.4300000000003
101,144.3,145.43655,1519.0511166666665,47.37,9073.42,1404.66,554.56,0.0015,0.0001,100.0,3508.4833333333336
150,130.02,139.54854,1517.1559388888888,47.46,9048.62,1407.33,553.6,-0.0015,0.0002,100.0,3501.1366666666668
60,112.57,119.51862,1518.2413999999999,47.53,9064.69,1404.71,553.67,-0.0013,-0.0004,100.0,3505.643333333334
19,16.41,14.727051,1518.2392777777777,48.09,9052.29,1421.97,551.95,0.0016,-0.0002999999999999999,100.0,3507.4500000000003
120,135.63,129.95303,1516.9786555555556,47.51,9056.92,1405.22,553.94,-0.0016,0.0001,100.0,3503.2166666666667
93,119.07,117.56615,1518.5348888888889,47.69,9065.99,1404.64,553.86,-0.00030000000000000003,-0.0002999999999999999,100.0,3506.1066666666666
120,176.58,162.94028,1517.2042944444447,47.3,9058.33,1402.64,554.12,0.0007,0.0004,100.0,3502.756666666666
67,127.63,133.15886,1516.8326222222222,47.49,9049.1,1410.57,553.46,0.0015,0.0004,100.0,3502.3866666666668
19,37.3,29.227634,1520.8390388888888,47.97,9082.54,1421.31,552.91,-0.002,0.0005,100.0,3517.273333333333
24,25.2,21.595413,1523.5353055555556,47.86,9100.89,1430.86,551.93,0.0034,0.0,100.0,3526.536666666667
199,143.64,140.68932,1515.9010277777777,47.53,9046.06,1413.79,553.21,-0.0006,0.0002,100.0,3502.4599999999996
212,117.46,102.948814,1518.9452777777778,47.6,9068.63,1407.88,554.08,0.0012,-0.0002999999999999999,100.0,3508.0366666666664
81,66.66,65.64596,1520.7521888888887,47.32,9093.76,1406.65,553.35,0.0004,-0.0004,100.0,3515.91
105,141.53,152.873,1516.9200111111113,47.27,9055.0,1402.21,553.7,0.0038,0.0003,100.0,3501.4933333333333
46,33.19,30.05675,1523.1503722222224,47.91,9101.29,1419.29,552.48,0.0003,-0.0002,100.0,3522.8300000000004
137,137.74,121.26675,1516.2905777777778,47.54,9044.0,1411.46,553.58,0.0023,-0.0004,100.0,3501.0
1,6.53,8.076138,1518.8419777777776,48.3,9062.51,1428.71,551.5,0.0015,-0.0002,100.0,3513.1733333333336
210,146.16,137.08861,1517.8100388888888,47.4,9058.02,1408.38,554.51,-0.0042,-0.0002,100.0,3504.6000000000004
133,119.45,125.12749,1517.9675333333334,47.58,9060.63,1407.0,553.95,0.0003,-0.0004,100.0,3505.0699999999997
194,132.85,134.26402,1518.341111111111,47.4,9071.33,1393.99,553.6,0.0026,-0.0001,100.0,3504.24
27,22.39,15.8360615,1519.1848944444446,47.92,9071.25,1421.49,551.67,-0.0021,-0.0005,100.0,3513.5533333333333
107,97.01,102.70159,1518.8294277777777,47.68,9061.09,1416.94,552.68,-0.0004,0.0,100.0,3508.57
137,152.22,155.97046,1518.3742944444446,47.28,9067.92,1394.11,554.91,0.0014,-0.0001,100.0,3503.103333333334
94,131.55,139.0091,1519.083288888889,47.36,9069.89,1409.69,553.98,-0.0008,-0.0001,100.0,3508.98
119,118.04,104.60354,1517.3708444444444,47.58,9057.02,1412.76,553.38,-0.0008,-0.0005,100.0,3505.786666666667
95,75.44,91.88463,1515.9202166666666,47.69,9048.39,1410.61,552.76,0.0,0.0,100.0,3502.23
73,106.82,103.93945,1518.4517000000003,47.66,9060.94,1411.1,553.02,-0.0025,0.0002,100.0,3506.566666666667
218,140.48,128.29192,1518.6684555555553,47.51,9065.82,1405.28,553.97,0.0,0.0002,100.0,3506.2033333333334
41,45.14,41.619377,1524.554861111111,47.49,9117.81,1409.49,553.35,0.0042,-0.0002999999999999999,100.0,3524.93
190,133.62,119.28902,1517.1962500000002,47.56,9050.51,1409.39,553.0,-0.0008,0.0004,100.0,3502.486666666666
119,110.96,123.78886,1517.4258555555555,47.59,9060.75,1404.38,552.79,-0.0014,-0.0004,100.0,3504.2400000000002
100,151.48,148.45029,1516.8407555555552,47.42,9042.99,1408.73,553.5,-9.999999999999999e-05,-0.0004,100.0,3499.713333333333
140,149.0,141.90013,1516.6630166666664,47.56,9044.31,1416.08,553.4,-0.0004,0.0001,100.0,3502.6499999999996
122,79.65,85.89078,1518.925883333333,47.73,9061.63,1419.48,553.64,-0.0011,-0.0005,100.0,3509.613333333333
207,188.36,195.3457,1518.3454444444444,47.18,9071.36,1402.13,555.14,0.0002,0.0003,100.0,3506.890000000001
222,186.95,180.09497,1516.373761111111,47.17,9057.49,1394.44,554.3,-0.0009,0.0003,100.0,3499.7000000000003
154,158.8,172.95718,1517.4765444444447,47.39,9054.05,1402.52,554.48,-0.0013,0.0005,100.0,3501.3199999999997
107,132.77,129.12099,1517.3676722222222,47.75,9056.08,1406.06,553.73,0.0032000000000000006,0.0003,100.0,3503.2966666666666
123,140.47,134.4361,1516.8926944444445,47.45,9054.63,1408.85,553.37,-0.0014,-0.0002999999999999999,100.0,3503.6433333333334
204,153.84,142.59271,1518.2407777777778,47.32,9069.42,1402.79,553.88,0.0011,-0.0002,100.0,3506.5099999999998
143,167.64,170.61653,1517.5147777777777,47.26,9054.48,1409.67,554.37,0.0037,-0.0001,100.0,3503.8033333333333
175,130.84,133.91832,1516.94835,47.58,9054.8,1406.96,553.71,0.0023,-0.0005,100.0,3503.113333333333
63,52.64,50.053112,1521.0332888888888,47.5,9086.38,1409.01,552.65,-0.0005,0.0002,100.0,3514.2966666666666
24,30.46,26.851994,1524.3748277777777,47.67,9106.96,1419.4,552.01,-0.0028,0.0001,100.0,3524.6766666666663
121,147.48,150.0527,1517.8885277777777,47.36,9063.28,1402.96,554.53,0.0026,-0.0002999999999999999,100.0,3504.533333333334
137,121.24,114.658585,1519.2606444444448,47.39,9072.58,1400.85,553.26,0.0,0.0004,100.0,3506.94
149,127.94,125.6243,1517.9977944444445,47.5,9059.89,1409.34,553.57,-0.0002,0.0004,100.0,3505.5766666666664
168,132.95,131.93645,1518.4116277777778,47.32,9063.16,1406.29,554.1,0.0005999999999999998,0.0002,100.0,3505.59
24,20.58,20.490646,1519.8979555555552,47.96,9071.39,1420.29,552.33,-0.0011,-0.0002,100.0,3513.213333333333
308,136.99,136.68526,1518.001522222222,47.36,9067.98,1395.19,554.75,0.0022000000000000006,-0.0002,100.0,3503.51
174,182.43,194.29897,1518.1864111111113,47.21,9070.2,1401.8,554.97,0.0005999999999999998,0.0002,100.0,3506.403333333333
126,141.02,151.76184,1517.4166666666667,47.39,9052.34,1410.95,553.89,0.0015,0.0002,100.0,3503.56
4,8.13,7.097777,1519.08065,48.27,9054.9,1425.13,551.36,-0.0005,-0.0001,100.0,3509.433333333333
120,160.84,160.217,1517.947088888889,46.95,9059.39,1408.31,554.44,-0.0004,-0.0001,100.0,3504.883333333333
108,143.39,154.4669,1516.8502722222222,47.39,9052.44,1408.32,553.51,-0.00030000000000000003,0.0,100.0,3502.7166666666667
148,108.13,114.60256,1518.2390222222223,47.53,9060.72,1412.38,552.85,-0.0027,0.0001,100.0,3506.8766666666666
104,123.69,115.51699,1519.0536999999997,47.4,9065.93,1413.12,553.38,-0.0027,0.0001,100.0,3508.816666666666
85,142.04,140.42915,1517.909122222222,47.4,9058.06,1403.23,553.96,-0.0025,-0.0002999999999999999,100.0,3502.896666666666
29,31.87,29.270967,1521.97135,47.85,9090.85,1415.01,551.72,0.0011,-0.0005,100.0,3517.9033333333336
127,93.34,97.48114,1517.207138888889,47.81,9047.88,1410.72,553.13,-0.0021,-0.0002999999999999999,100.0,3502.136666666666
254,164.52,167.6705,1515.8583722222224,47.35,9050.61,1394.42,553.56,-0.0009,-0.0002999999999999999,100.0,3497.4600000000005
3,6.66,8.608361,1518.291,48.02,9048.38,1429.77,551.93,0.0021,-0.0002,100.0,3508.7233333333334
149,158.85,171.26045,1516.5465944444445,47.4,9050.75,1403.05,553.89,0.0027,0.0002,100.0,3500.3999999999996
83,74.68,83.328,1520.5061166666667,47.21,9091.61,1402.21,554.18,-0.0028,-0.0004,100.0,3513.6766666666663
174,217.02,218.33969,1516.5212055555555,47.14,9059.94,1394.52,554.75,0.0024,-0.0002,100.0,3500.5333333333333
47,55.05,58.750095,1522.0482055555556,47.38,9102.28,1404.57,554.06,0.0002,-0.0002,100.0,3518.0766666666664
104,68.29,61.23251,1518.2424666666668,47.78,9058.0,1412.73,551.88,0.0011,0.0004,100.0,3506.17
127,156.62,148.72195,1518.1758944444446,47.46,9059.7,1409.72,554.65,0.0033,-0.0002999999999999999,100.0,3505.6266666666666
166,180.4,176.10268,1518.398888888889,47.02,9066.53,1400.73,554.69,0.0016,-0.0001,100.0,3504.76
102,174.06,163.98442,1518.7495833333335,47.23,9071.97,1400.1,553.52,-0.0035,0.0002,100.0,3506.433333333333
63,96.37,100.68616,1517.7957944444443,47.69,9058.39,1412.01,552.29,0.0,0.0001,100.0,3506.03
138,104.88,108.67457,1517.9620888888885,47.65,9058.02,1409.16,553.61,0.0013,0.0003,100.0,3504.943333333333
84,136.77,135.43974,1517.970361111111,47.54,9054.39,1412.21,553.94,-0.0013,0.0,100.0,3504.713333333333
106,124.29,118.36541,1518.7816833333334,47.47,9067.25,1407.6,553.54,0.0,0.0001,100.0,3507.44
207,164.96,169.12024,1517.7127277777777,47.24,9061.49,1402.59,554.75,0.0028,-0.0002,100.0,3503.773333333333
43,45.67,44.003822,1522.5332777777776,47.61,9097.65,1417.08,553.21,0.0005,0.0003,100.0,3520.78
